imei,sn,model,firmware,configuration,description,companyname,group,lastlogin
864431044979070,1106232668,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.84,"2020-05-14 20:31:50"
864431044979112,1106233135,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.84,"2020-05-15 07:49:18"
862061045964581,1106230980,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5075.65,"2020-05-15 06:42:10"
862061045964706,1106231008,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5075.65,"2020-05-15 07:02:46"
862061046110192,1106233921,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5075.65,"2020-05-15 05:48:42"
862061046131891,1105855596,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5075.65,"2020-05-15 07:10:57"
862061046145180,1106233567,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5075.65,"2020-05-14 20:50:29"
864431044858589,1106233054,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5075.65,"2020-05-15 07:43:07"
864431044893669,1106233637,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5075.65,"2020-05-15 06:05:32"
864431044923508,1106233311,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5075.65,"2020-05-15 06:16:57"
864431044927707,1106233380,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5075.65,"2020-05-15 07:10:30"
864431044929919,1106233426,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5075.65,"2020-05-14 20:37:57"
864431044929927,1106233430,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5075.65,"2020-05-15 08:08:29"
864431044962852,1106233131,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5075.65,"2020-05-15 07:23:42"
864431044972596,1106232670,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5075.65,"2020-05-15 06:51:12"
864431044976076,1106232666,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5075.65,"2020-05-15 01:59:06"
864431044978205,1106233130,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5075.65,"2020-05-15 06:25:41"
864431044985382,1106232991,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5075.65,"2020-05-14 20:38:01"
862061045964870,1106231007,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 07:58:26"
862061045970208,1106231262,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 08:07:03"
862061045970604,1106231254,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-14 23:26:29"
862061045970737,1106231264,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 06:00:54"
862061045970778,1106231256,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 06:49:08"
862061045970794,1106231260,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-14 21:08:54"
862061046021464,1106233854,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-14 21:13:25"
862061046022132,1106233874,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 05:07:56"
862061046024112,1106233882,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 07:26:27"
862061046110127,1106233919,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 06:00:04"
862061046110150,1106233922,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 07:58:34"
862061046110333,1106233925,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 07:22:26"
862061046112792,1106233883,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-14 20:44:26"
862061046133756,1106233588,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 06:12:30"
862061046135959,1106233589,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-14 20:29:17"
864431044811083,1106231867,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-14 21:30:43"
864431044814996,1106231811,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 07:07:41"
864431044815647,1106231819,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 08:17:10"
864431044841734,1106233074,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 01:25:24"
864431044854083,1106233073,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 05:17:07"
864431044923235,1106233305,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 06:40:26"
864431044923656,1106233302,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-14 21:06:38"
864431044944124,1106231673,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-14 21:20:15"
864431044944371,1106233081,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 07:21:14"
864431044945378,1106233077,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 06:31:38"
864431044951897,1106231558,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.29,"2020-04-30 07:24:16"
864431044963033,1106231477,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-14 20:59:47"
864431044963082,1106231476,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 06:24:18"
864431044963124,1106231474,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 05:22:30"
864431044965228,1106231475,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 05:58:11"
864431044967075,1106231470,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 05:35:38"
864431044967257,1106231472,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 06:16:50"
864431044976696,1106233196,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 06:28:41"
864431044976852,1106233167,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5076.29,"2020-04-27 07:46:38"
864431044976894,1106233176,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 05:38:26"
864431044979104,1106233174,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 08:14:52"
864431044986760,1106232743,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-04-StTk.cfg,,"Logifleet SA",5076.29,"2020-05-15 06:38:06"
862061045970182,1106231265,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.37,"2020-05-15 01:22:32"
862061046140900,1106233587,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.37,"2020-05-15 01:15:34"
864431044809384,1106231755,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.37,"2020-05-15 00:59:51"
864431044815407,1106231939,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.37,"2020-05-15 01:56:18"
864431044833046,1106233055,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.37,"2020-05-15 01:50:11"
864431044923540,1106233303,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.37,"2020-05-15 00:48:59"
864431044951640,1106231609,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5074.37,"2020-04-23 09:39:03"
864431044978262,1106233200,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.37,"2020-05-15 04:58:00"
864431044979005,1106233171,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.37,"2020-05-15 04:55:53"
864431044984799,1106233027,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.37,"2020-05-15 01:08:21"
864431044976746,1106233178,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5078.01,"2020-05-15 07:02:00"
864431044967315,1106232615,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5079.37,"2020-05-14 23:59:02"
862061046000161,1106233881,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.04,"2020-05-15 05:49:59"
862061046110325,1106233920,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.04,"2020-05-15 05:41:57"
862061046136197,1106233591,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.04,"2020-05-15 05:02:24"
862061046138946,1106233569,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.04,"2020-05-15 06:05:49"
862061046139464,1106233506,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.04,"2020-05-15 05:54:39"
864431044810366,1106231817,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.04,"2020-05-15 05:32:15"
864431044810770,1106231859,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.04,"2020-05-15 04:54:15"
864431044810846,1106231853,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.04,"2020-05-15 05:19:01"
864431044815613,1106231813,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.04,"2020-05-15 04:32:49"
864431044850123,1106231601,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.04,"2020-05-15 04:26:21"
864431044951947,1106231596,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.04,"2020-05-15 04:42:57"
864431044951988,1106231598,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.04,"2020-05-15 05:30:22"
864431044952895,1106231599,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.04,"2020-05-15 05:24:34"
862061046028246,1105867445,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 00:27:34"
862061046029624,1105867453,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 04:48:11"
862061046029715,1105867459,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 04:59:23"
862061046102405,1106233469,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 04:53:29"
862061046120084,1105867483,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 06:00:55"
862061046120175,1105867478,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 05:03:05"
864431044814962,1106231808,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 04:53:22"
864431044888834,1106233048,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 07:01:46"
864431044940098,1106231603,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 05:05:27"
864431044952119,1106231594,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 06:58:59"
864431044963785,1106233128,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 05:48:47"
864431044969220,1106232617,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 05:11:58"
864431044972752,1106232671,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 04:43:01"
864431044984807,1106232998,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 06:29:30"
864431044985465,1106232971,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 05:19:06"
864431044986695,1106232738,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 04:43:59"
864431044986828,1106232712,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 05:27:48"
864431044986935,1106232742,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5076.93,"2020-05-15 04:53:19"
862061046110143,1106233923,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",myfood,"2020-05-14 21:12:48"
864431044809244,1106231761,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",myfood,"2020-05-15 05:20:09"
864431044815639,1106231818,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",myfood,"2020-05-15 07:05:35"
864431044945303,1106233082,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5080.30,"2020-05-15 06:47:11"
864431044986992,1106232734,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5080.30,"2020-05-15 06:15:03"
864431044809897,1106231937,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-Eq.cfg,,"Logifleet SA",5075.08,"2020-05-15 00:31:13"
864431044822809,1106231935,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-Eq.cfg,,"Logifleet SA",5075.08,"2020-05-15 02:08:30"
864431044819532,1106231762,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5079.15,"2020-05-15 07:12:41"
862061046145131,1106233509,,,,,"Logifleet SA",5077.20,
864431044923490,1106233309,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5077.20,"2020-05-13 05:59:41"
864431044923623,1106233304,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5077.20,"2020-05-14 21:31:50"
864431044923672,1106233312,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5077.20,"2020-05-14 21:27:54"
864431044930065,1106233433,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5077.20,"2020-05-15 08:07:34"
864431044930099,1106233429,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5077.20,"2020-05-15 07:52:50"
864431044955906,1106231683,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5077.20,"2020-05-15 08:28:20"
864431044966218,1106232673,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5077.20,"2020-05-15 08:01:15"
864431044976167,1106232669,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5077.20,"2020-05-14 21:21:25"
864431044976845,1106233170,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5077.20,"2020-05-14 20:53:22"
864431044978973,1106233194,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5077.20,"2020-05-13 05:55:47"
864431044978981,1106233177,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5077.20,"2020-05-15 07:46:59"
864431044979062,1106233172,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5077.20,"2020-05-15 08:15:33"
864431044986422,1106232840,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5077.20,"2020-05-14 21:41:03"
860536047470549,1107178518,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5071.61,"2020-05-15 07:09:12"
860536047470739,1107178516,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5075.80,"2020-05-15 01:08:16"
860536047470804,1107178515,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5075.80,"2020-05-14 20:40:51"
860536047473287,1107178390,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5075.80,"2020-05-14 23:47:07"
862061045970786,1106231255,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5075.80,"2020-05-15 00:44:16"
862061046021217,1106233873,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5075.80,"2020-05-14 22:49:51"
862061046021431,1106233877,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5075.80,"2020-05-14 20:50:51"
862061046145214,1106233510,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5075.80,"2020-05-15 04:26:32"
864431044810994,1106231851,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5075.80,"2020-05-15 00:33:33"
864431044814905,1106231812,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5075.80,"2020-05-14 22:27:56"
864431044819946,1106231760,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5075.80,"2020-05-14 22:14:00"
864431044849950,1106231606,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5075.80,"2020-05-14 21:07:14"
864431044978197,1106233201,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5075.80,"2020-05-14 21:55:06"
864431044985564,1106233028,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5075.80,"2020-05-14 23:35:04"
864431044986265,1106232848,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5075.80,"2020-05-15 00:41:56"
864431044986398,1106232841,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5075.80,"2020-05-15 06:07:35"
860536047279817,1107178917,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5074.90,"2020-05-15 05:43:42"
860536047403433,1107178625,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5074.90,"2020-05-15 05:18:41"
860536047470853,1107178510,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5074.90,"2020-05-15 05:49:33"
860536047472784,1107178413,,,,,"Logifleet SA",5074.90,
860536047481868,1107178623,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5074.90,"2020-05-15 05:08:00"
860536047482080,1107178621,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5074.90,"2020-05-15 05:54:48"
860536047482296,1107178381,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5074.90,"2020-05-15 05:38:01"
860536047484649,1107178248,,,,,"Logifleet SA",5074.90,
860536047511649,1107178974,,,,,"Logifleet SA",5074.90,
868446038624157,,FM36M1,01.12.00.Rev.04,,"No Company","Logifleet SA",5079.71,"2020-05-09 11:52:05"
868446039731357,,FM36M1,01.12.00.Rev.04,,"No Company","Logifleet SA",5079.71,"2020-04-11 12:38:29"
862061046162698,1104350070,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5078.99,"2020-05-15 07:49:26"
862061046168604,1104349994,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5078.99,"2020-05-14 20:35:23"
862061045970612,1106231259,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5075.98,"2020-05-15 07:35:21"
862061045997185,1106233822,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5075.98,"2020-05-15 06:46:54"
862061046000948,1106233847,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5075.98,"2020-05-14 10:29:27"
862061046110283,1106233924,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5075.98,"2020-05-15 08:02:04"
862061046110390,1106233918,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5075.98,"2020-05-15 07:48:24"
862061046110424,1106233914,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5075.98,"2020-05-15 08:22:01"
862061046140132,1106233507,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5075.98,"2020-05-15 07:43:50"
864431044809442,1106231764,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5075.98,"2020-05-15 04:50:44"
864431044810325,1106231809,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5075.98,"2020-05-15 07:20:26"
864431044832840,1106233045,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5075.98,"2020-05-15 06:53:28"
864431044899039,1106233767,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5075.98,"2020-05-15 07:30:28"
864431044962993,1106231473,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5075.98,"2020-05-15 07:11:24"
864431044979138,1106233173,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5075.98,"2020-05-15 07:03:37"
864431044984864,1106233018,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5075.98,"2020-05-15 02:39:26"
864431044986893,1106232741,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5075.98,"2020-05-14 20:34:36"
864431044955443,1106231681,FMU130,03.25.10.Rev.175,,,"Logifleet SA",5075.63,"2020-05-15 00:06:56"
862061045970091,1106231269,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.14.r.41.e-02-StTk.cfg,,"Logifleet SA",5074.57,"2020-05-14 21:57:19"
864431044964973,1106231449,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.14.r.41.e-02-StTk.cfg,,"Logifleet SA",5074.57,"2020-05-14 21:23:01"
